mouse_life_stage,E12.5
parameter_id,IMPC_IMM_069_001
mouse_strain,C57BL
gene_symbol,Fgb
pvalue,0.08941845
gene_accession_id,MGI:99501
parameter_name,Transitional B Cells (CD21/35 low)
analysis_id,636j4n28da88bo3
